SHAC.SunICRF.X            SHAC.SunICRF.Y            SHAC.SunICRF.Z            SHAC.Sun.RMAG             SHAC.SunICRF.VMAG         SHAC.SunICRF.FPA          SHAC.Sun.ECC              SHAC.Sun.SMA              SHAC.ElapsedDays          
-139715280.6574378        41786405.66019982         18148500.22809257         146955202.0437333         66.88194003955238         101.7171440662405         3.876205029450237         -49760346.89833218        0.9929708388153813        
-139719712.562521         41749725.65370891         18132838.08784428         146947056.7511763         66.88266671340403         101.7049130853536         3.876201921074431         -49760401.23896534        0.9999152832606342        
-139719766.615283         41749278.18279287         18132647.02044892         146946957.4362858         66.88267557586995         101.7047638696484         3.876201883420669         -49760401.89722593        1                         
-139724196.3919355        41712597.55229361         18116984.60903171         146938820.5453401         66.88340185621064         101.6925316794826         3.876198818159359         -49760455.48273572        1.006944444445253         
-139735540.2111802        41618583.06351154         18076840.95927427         146918003.7755471         66.88526148112972         101.6611753644932         3.876191151173805         -49760589.51121223        1.024742907873588         
-139760467.034974         41411578.22529221         17988450.96765564         146872364.0619954         66.88934615733193         101.5921107950193         3.876175172734242         -49760868.8231311         1.063929575771908         
-139818072.0207905        40930973.68643133         17783234.75125166         146767439.5387083         66.89877239416874         101.4316413453366         3.876142251168859         -49761444.25645228        1.154895285246312         
-139911899.7791645        40141366.63240071         17446073.95907212         146598207.7363745         66.91406504329085         101.167631032133          3.876098119807546         -49762215.48485843        1.304304105411575         
-140023361.2202877        39192060.44320577         17040719.06288234         146399950.1208629         66.93209483853479         100.8496259854278         3.876056813159612         -49762937.15785046        1.483861427426746         
-140149583.9645057        38101574.59625484         16575076.42242764         146179235.9760692         66.95228508347753         100.4835371692336         3.876020183413379         -49763576.91082067        1.69003018202784          
-140292584.5797856        36845286.54228087         16038630.32765452         145934307.4511481         66.97481269340707         100.0607673057151         3.875987689085802         -49764144.21542771        1.927426463851589         
-140455640.2498577        35384153.24082482         15414706.58529222         145662069.0422811         66.9999828828731          99.5677379533054          3.875958698351081         -49764650.11718448        2.203375583565503         
-140640407.8641284        33688914.32174835         14690807.21630769         145363293.472022          67.0277478774824          98.99401003176686         3.875933007553933         -49765098.18703553        2.523334920413618         
-140849659.7983619        31713949.15047071         13847446.68356002         145038453.5758947         67.05808861941584         98.32343610615173         3.875910241753588         -49765494.98605637        2.89582691614487          
-141086121.7709193        29404467.3459572          12861221.57891957         144690453.9932064         67.09075873648278         97.53652713523732         3.875890090180304         -49765845.95530329        3.331071740030893         
-141351062.2691483        26706531.41057894         11709089.80456854         144327628.7086168         67.12499500263975         96.61385690678803         3.875872357954222         -49766154.5189456         3.839093185764796         
-141646272.3210911        23541610.31147827         10357502.79355802         143962327.5118764         67.15963793640702         95.52739702708786         3.875856770638018         -49766425.48914496        4.434507690275495         
-141930822.2344957        20303357.39864304         8974562.239736186         143656282.108413          67.18879039746602         94.41195095932498         3.875844675872059         -49766635.52612585        5.043180707732972         
-142240707.5856959        16520665.67683508         7359063.999341972         143385867.8944045         67.21464117111908         93.10518605059207         3.87583384819654          -49766823.36176998        5.753596923721489         
-142575488.1859359        12051409.68272053         5450284.116933234         143187680.698285          67.23363098363761         91.55774677077983         3.875824148635267         -49766991.44470104        6.592287733437843         
-142927735.5864301        6762257.828907087         3191241.03524339          143123197.8057859         67.23978237281011         89.7244711357764          3.875815563831911         -49767140.05843107        7.584162365114025         
-143280503.1170458        553040.7366685309         539101.572133325          143282584.6292398         67.22438913579275         87.57439958374974         3.875808141520271         -49767268.45444732        8.748064660729142         
-143604053.8500029        -6552812.891828544        -2496187.274986288        143775152.8945862         67.17712657609295         85.12401473097734         3.875801980866528         -49767375.02637402        10.08001273278205         
-143777910.026311         -11458873.0769039         -4591931.805832913        144306891.8015907         67.12645399157792         83.4429356206806          3.87579874768481          -49767431.01548601        11.00000000000728         
-143779064.653923         -11495892.81500816        -4607752.58850945         144311490.7700978         67.12510644780329         83.43685068290746         3.875714273628895         -49769713.4817601         11.00694444445253         
-143782056.9668723        -11592174.80982574        -4648899.755790487        144323493.2067051         67.12396669377677         83.40396979880269         3.875714216986292         -49769714.46354526        11.02500591526768         
-143789164.3205818        -11822882.6991427         -4747495.438013172        144352495.8019878         67.12121331768871         83.32520058038112         3.875714082225713         -49769716.79949851        11.06828519911505         
-143806283.3268149        -12390808.2703977         -4990205.794881932        144425348.9098821         67.11430143548911         83.13141246727211         3.875713756209883         -49769722.45160857        11.17483019044448         
-143848643.0159748        -13880451.04378954        -5626829.358739862        144626277.7898566         67.0952714212582          82.62392124743755         3.875712938406182         -49769736.63624237        11.45433507009875         
-143938124.9175849        -17586310.21514154        -7210623.604501754        145187655.1382357         67.04235717873324         81.36689123040729         3.87571111926041          -49769768.23271096        12.14997743321874         
-144048229.2913963        -24825135.23511491        -10304459.29528356        146534506.4576825         66.91690253964208         78.93760537243332         3.875708313126986         -49769817.18066805        13.51039420687448         
-144072701.4831161        -32720715.60093209        -13679192.24030184        148373544.9547099         66.74892341310337         76.33496382849316         3.875706143200539         -49769855.42409659        14.99736569450761         
-143998495.3290525        -40732643.72042611        -17103865.38843954        150622897.1063569         66.54849796981789         73.7531322137243          3.875704676662004         -49769881.81820153        16.51048715150682         
-143824946.7069866        -48857268.68344051        -20576919.55277851        153284237.9918919         66.31822120558368         71.20405345683082         3.87570379160753          -49769898.50409264        18.05012770183384         
-143549844.0374503        -57150957.5011765         -24122452.07270242        156379929.5321411         66.05927328734255         68.68075764320491         3.875703401354748         -49769907.02379029        19.62806471549993         
-143169484.7441746        -65660501.60369752        -27760470.90407569        159935757.6578097         65.77303036684306         66.18043291611423         3.875703455104802         -49769908.30498003        21.25440285693912         
-142680975.9617298        -74396725.20152336        -31495609.072227          163965566.5465565         65.462235225141           63.71141622911386         3.875703923129483         -49769902.90888651        22.93248096513707         
-142085231.7218232        -83321446.19299725        -35311544.43691491        168456468.0849535         65.13178560999414         61.29454738673797         3.875704782123046         -49769891.27192141        24.65617170531186         
-141386324.8933686        -92385796.49883126        -39187380.48020995        173380734.3694142         64.78734651519656         58.95030809773198         3.875706009599964         -49769873.80809437        26.41705021003872         
-140587554.5324921        -101575967.6133884        -43117208.19222356        178722218.3398419         64.43328344793301         56.68698325813799         3.875707590514545         -49769850.81505376        28.21325802950014         
-139690833.5871333        -110900211.5192185        -47104550.68265817        184475539.295297          64.07286690154105         54.50579044360583         3.875709520282882         -49769822.42474525        30.04712714636844         
-138693717.4705185        -120406128.7135281        -51169758.65998666        190661813.9504918         63.70753537300081         52.3986133738579          3.875711812227992         -49769788.49171457        31.92874839239812         
-137593764.7865628        -130129792.5756706        -55328256.38788576        197299323.310676          63.33891854745571         50.36083015009854         3.875714488536706         -49769748.72531947        33.86606248915632         
-136386728.4405317        -140115079.7184182        -59598806.99422134        204415246.6288767         62.96816663992715         48.38693288500404         3.875717583923302         -49769702.63453541        35.86868449630128         
-135068240.970342         -150399547.6886496        -63997472.34798563        212035681.2678091         62.59654149261403         46.47351818599051         3.875721141420425         -49769649.58707252        37.94510083802015         
-133632597.6712328        -161025675.8284827        -68542422.32438649        220193104.1029118         62.22503899277013         44.61697867133768         3.875725215560295         -49769588.75691816        40.10492235491984         
-132077838.546486         -172005316.4125919        -73238726.69888641        228898002.1707959         61.85561910062524         42.81934513693491         3.875729857754466         -49769519.33614394        42.35161945999425         
-130400647.856332         -183360263.0083168        -78095707.20131184        238168542.2030022         61.48972385258963         41.08060295432782         3.875735130185042         -49769440.31994931        44.69069430620584         
-128597974.6406831        -195109994.541669         -83121696.38039289        248021300.4177063         61.12871061533857         39.40091274058216         3.875741102067706         -49769350.55281642        47.12719542995183         
-126668807.2202739        -207261150.1094428        -88319533.68060628        258461817.4834644         60.77413436112268         37.78185031981308         3.875747844245855         -49769248.79846299        49.66349418145546         
-124609840.6470977        -219835506.9809791        -93698535.94021408        269508215.3720342         60.42689908882836         36.22249377687375         3.875755445199964         -49769133.48398114        52.30509156730113         
-122419004.6454647        -232847088.3172045        -99264700.05638146        281171940.1246676         60.08796138668906         34.72268634795509         3.875764001210002         -49769002.82811227        55.05586256513925         
-120091681.4543968        -246324797.7093829        -105030390.276826         293477939.2097728         59.75774286861087         33.2803972945078          3.875773633666852         -49768854.55084661        57.92283248269814         
-117624720.3692369        -260288261.7544516        -111004001.8059765        306443212.4652728         59.43679167579555         31.89463345999011         3.875784477408725         -49768686.01532425        60.91108552856167         
-115013051.1157856        -274767492.8950049        -117198374.7727448        320094729.9287223         59.12531388698388         30.56334460306348         3.875796699555206         -49768493.89014722        64.02794742800324         
-112253263.0337879        -289782674.9568233        -123622141.702394         334450635.6488973         58.8236495830682          29.285439051919           3.875810489802829         -49768274.23868597        67.27865777935222         
-109338659.680527         -305371331.9832727        -130291358.5694706        349546035.6174142         58.53172173224372         28.05839584819964         3.875826092862906         -49768021.92276263        70.67223786827526         
-106264558.9881717        -321559341.7936187        -137217092.6736489        365405387.6361222         58.24964417691413         26.88080786537079         3.875843794014779         -49767730.71945442        74.21522727138654         
-103028352.4623412        -338361603.5493729        -144405719.5952341        382042442.693773          57.97764040113611         25.75197328761945         3.875863929724769         -49767393.0201579         77.91175959097745         
-99073629.81877322        -358612295.7082635        -153069828.999907         402304281.9914785         57.67530425028429         24.50408429767494         3.875890851439007         -49766930.88417833        82.3910399610977          
-95413373.5955641         -377120689.4449228        -160988605.1467165        421000067.9992653         57.42097117395285         23.45921020015721         3.875918321033896         -49766447.10502653        86.50634196813917         
-90961373.85729182        -399376522.5012084        -170510822.0263243        443677268.6167921         57.14000265821539         22.30936845816977         3.875955547413526         -49765772.62166362        91.47989584402239         
-86238626.00182378        -422726362.0055466        -180501222.3189873        467670149.7933938         56.87120102701545         21.21299617642202         3.876000444912955         -49764932.15101513        96.72501090331207         
-81213964.6608393         -447322625.0736374        -191025018.9377649        493136691.8196977         56.61344054939345         20.16434011770666         3.876055694872858         -49763861.21558536        102.2776186937044         
-75871063.08410865        -473242492.9936078        -202115237.0273681        520159056.8537155         56.36661199923423         19.16191533867507         3.876125178871537         -49762464.27136497        108.156984200672          
-70209040.25014256        -500488721.819066         -213773054.2148325        548741458.8941375         56.13124217590352         18.20684174944297         3.876214814850887         -49760593.50037776        114.3654556821057         
-64405801.9840433         -528214591.3472582        -225636180.1049748        577988276.3635638         55.91399635330112         17.32507619863707         3.876330501806393         -49758088.90994138        120.7103446517503         
-59804597.12066558        -550074219.935829         -234989359.1386452        601147432.9839288         55.75681561720264         16.68616052694581         3.876446683108909         -49755496.12400191        125.7305004184236         
-55756495.74079651        -569227091.9329003        -243184417.850854         621503765.1479987         55.62838700431652         16.16279973506111         3.876574557332305         -49752575.93429439        130.1409540460591         
-52195293.62210769        -586021348.7409182        -250370305.8689899        639398670.5627049         55.52243070510311         15.72942677638925         3.876715126424704         -49749306.82614929        134.0168795691206         
-49057510.61720768        -600779958.5016958        -256685202.1471912        655156844.4934397         55.43420618915705         15.36677518804933         3.876869681804703         -49745661.1435064         137.4292838995243         
-46288807.11005137        -613774721.3946525        -262245395.8562664        669055087.3691678         55.36020914255991         15.06061074508852         3.87703962485799          -49741609.19615523        140.4384941339958         
-43841897.10997051        -625238904.2657918        -267150693.3915343        681333466.3212036         55.29777944698841         14.80012230114355         3.877226526000497         -49737118.09677085        143.0967106885291         
-41676171.94448726        -635370815.8627393        -271485945.8627016        692197656.5685521         55.24487756592409         14.57700857064444         3.877432106571781         -49732152.49416324        145.4485894788741         
-39756395.73271909        -644341094.3352079        -275324160.606002         701825769.1650752         55.1999098867211          14.3847658486566          3.877658286382784         -49726673.80314154        147.5327625771242         
-38052099.5588005         -652296317.2695698        -278728055.5746671        710371576.5489994         55.16161924726801         14.21824354198367         3.8779071955849           -49720640.3447707         149.3825607124963         
-36536855.173384          -659362942.9759567        -281751739.5123537        717968296.7054414         55.12900259701503         14.07330984435198         3.878181208486037         -49714007.02102254        151.0268464253968         
-35187751.02644776        -665650116.1251082        -284441912.9179831        724731299.685691          55.10125364681376         13.94661971396509         3.8784829661842           -49706725.33079303        152.4906080503861         
-33984899.4526249         -671252225.1543552        -286838960.3455186        730760639.5650879         55.07771969833932         13.83544035326923         3.878815405243455         -49698743.31834999        153.7955125054723         
-32910902.46085063        -676251578.2938883        -288978099.3752586        736143781.1761363         55.05786734665204         13.73751074200437         3.879181830443426         -49690004.56033649        154.9604982234741         
-31950630.08778073        -680719568.0982151        -290889878.9908056        740956742.9034654         55.04126103795328         13.65095620559738         3.879585929827371         -49680448.65903442        156.0020240978556         
-31090904.57979175        -684718236.7489824        -292600846.4530424        745265699.8878067         55.02754415029587         13.57421217607501         3.880031816292091         -49670011.21207844        156.9344174002254         
-30320174.13642865        -688301863.6743314        -294134226.4945619        749128634.9438096         55.01642353752023         13.50596022744802         3.880524111262067         -49658622.94016448        157.7702316005889         
-29628280.08263862        -691518099.9356438        -295510407.8131218        752596517.8268738         55.00765848797558         13.44508193666195         3.88106803746813          -49646208.81672449        158.5205018639535         
-29006374.7641906         -694408388.7934877        -296747123.3664984        755713725.8446615         55.00105343797023         13.3906326673769          3.881669419294004         -49632689.51042721        159.1948362728217         
-28446700.18796228        -697009023.4083078        -297859902.6969341        758519159.3485386         54.99644990651558         13.34180796638139         3.882334780424394         -49617980.75142179        159.801657325108          
-27942352.81599608        -699352260.9522898        -298862548.4009298        761047424.8144273         54.99372034645977         13.29791259177804         3.883071568925879         -49601990.21206001        160.3484579522774         
-27487169.4222731         -701466868.8426231        -299767369.7886692        763329410.252703          54.99276502667731         13.25834282316714         3.883888387393621         -49584614.88203148        160.8419260142109         
-27075941.25615636        -703377142.2132343        -300584762.5004156        765391213.8445244         54.99350908346948         13.22259924128525         3.884794552868458         -49565752.9177821         161.2877127297979         
-26703923.02179904        -705105194.3945919        -301324188.6274352        767256607.2175407         54.9958981604092          13.19023979548206         3.885800902805526         -49545289.2011816         161.6909654625997         
-26329832.3969163         -706842828.3226867        -302067720.6934564        769132597.092468          55.00046598655242         13.15765049281589         3.887057806841935         -49520401.03188147        162.0964297787068         
-26027892.36269833        -708245316.7142723        -302667850.146106         770646940.7845656         55.00623559185783         13.13129492951308         3.888317442188627         -49496154.53147157        162.4236599403157         
-25724052.19198242        -709656643.4884558        -303271768.7835888        772170994.1778464         55.01453070752827         13.10472145936302         3.88989054973036          -49466775.8973639         162.7529110199248         
-25477373.94442749        -710802477.2260504        -303762087.850682         773408471.7852523         55.02366874769103         13.08311738610626         3.891475223263789         -49438111.61681756        163.0201826091725         
-25229000.92603315        -711956212.0435451        -304255796.6362692        774654594.0881587         55.03573708547223         13.0613660479072          3.893454266780348         -49403507.04313592        163.2892460972362         
-25004129.09795651        -713000807.4348922        -304702812.3894812        775782934.6877997         55.04992370805403         13.04172815009794         3.895702515219761         -49365649.03608488        163.5327996702399         
-24888604.30353542        -713537462.7796288        -304932469.215305         776362649.9232888         55.05874086992777         13.03169144126325         3.897080592845            -49343140.62781424        163.6578977476893         
-24882190.79935208        -713567255.9604816        -304945219.0457391        776394834.3573653         55.05861202948117         13.03117272087288         3.897080574940892         -49343140.90799889        163.6648421921345         
-24867783.62604527        -713634182.4840438        -304973859.8892336        776467132.7801836         55.05832264287867         13.03000763066726         3.897080534716407         -49343141.53737833        163.6804420494736         
-24831894.04032335        -713800900.7146378        -305045206.0542144        776647234.3086762         55.05760198368827         13.02710620707814         3.897080434485606         -49343143.10508338        163.7193026599853         
-24739093.92931552        -714231973.6658883        -305229681.3961655        777112921.8976598         55.05574008256211         13.01961006127803         3.897080175130141         -49343147.15781423        163.8197845867107         
-24657716.56216082        -714609971.396488         -305391443.4891589        777521284.5715166         55.05410915877127         13.01304384235275         3.897079947476859         -49343150.71061892        163.9078977476966         
-24651302.92739524        -714639762.1758702        -305404192.3019243        777553468.9617127         55.05480041833419         13.01249923466899         3.897187689959004         -49341495.14863876        163.9148421921418         
-24636031.17598502        -714710698.073312         -305434549.032199         777630104.6866999         55.05646852249888         13.01120428362253         3.897447808018486         -49337508.81334543        163.9313775117262         
-24597132.65576707        -714891377.6287012        -305511870.5980628        777825304.1776638         55.06086249254612         13.00791844892315         3.89813391471754          -49327065.17091848        163.9734920651536         
-24530567.00981584        -715200565.5508467        -305644188.8569334        778159346.0622874         55.06889665718328         13.00234347398196         3.899392680806367         -49308164.75894642        164.0455526814112         
-24428361.31315306        -715675286.2876692        -305847352.3221009        778672243.7340517         55.08264611406334         12.99393327494302         3.90156325209209          -49276323.22202995        164.156171846691          
-24291749.98841049        -716309778.8336797        -306118903.1905795        779357794.123378          55.10419489085498         12.98309453703863         3.905017919395941         -49227443.02504272        164.303975247145          
-24155782.82232884        -716941210.2194535        -306389159.4961697        780040074.4907043         55.13013077206783         12.9730109504239          3.909279372935444         -49169864.97269592        164.4510043044065         
-24030415.32093771        -717523310.5706842        -306638319.8286263        780669085.6311234         55.15912644284823         12.96470132822336         3.914196459909183         -49106693.99171191        164.586481588427          
-23916873.34728858        -718050360.0963968        -306863935.9550717        781238639.376672          55.19077980552184         12.95845552614111         3.919765841077816         -49038814.9906702         164.7090818876022         
-23812137.06131521        -718536347.9050965        -307071996.2213875        781763846.6925985         55.2257655021096          12.95434712674            3.926182732813852         -48964791.70377347        164.8220657994534         
-23716555.61379471        -718979623.3172841        -307261794.0765922        782242918.6990522         55.26380852182637         12.95267650103214         3.933487906726465         -48885227.8850948         164.9250556855623         
-23628780.50972775        -719386411.8599703        -307435994.9574499        782682579.2315917         55.30516507339824         12.9537203770162          3.941834086438083         -48799603.92890849        165.0195050119655         
-23547412.33583342        -719763164.6233212        -307597361.7837412        783089797.3748667         55.35027703004455         12.9578870001977          3.95143992144523          -48707040.72046471        165.1069175418306         
-23473198.99772187        -720106389.6696961        -307744398.7994326        783460795.7688342         55.39832711650817         12.96551380520467         3.962273336313879         -48609241.20897335        165.1864901010631         
-23406163.81056368        -720415972.3301438        -307877055.1797627        783795447.0388789         55.44847410363269         12.97678611236676         3.974274583853927         -48507909.68163313        165.2582059434717         
-23345090.15413484        -720697535.2761384        -307997737.9902018        784099826.0390614         55.50063688937547         12.99199587805678         3.987553739681986         -48403193.4909028         165.3233777087371         
-23287707.17831862        -720961530.36455          -308110926.4092348        784385229.6824399         55.55600297897228         13.01200971614081         4.002593550777758         -48292723.06926841        165.3844317221956         
-23235089.94296826        -721202996.9723982        -308214492.8253561        784646293.4559866         55.61268247113449         13.03671092226021         4.019075666258828         -48180278.300428          165.4402275924731         
-23190374.47140193        -721407633.5734947        -308302296.3622528        784867551.3667716         55.66550692203074         13.06373669876846         4.035512280102209         -48076017.72398552        165.4874742577667         
-23147679.06006826        -721602429.3448342        -308385911.8272924        785078181.9002389         55.71992379109741         13.09588390037142         4.053638449137797         -47969113.89759828        165.5324136279014         
-23104983.74032955        -721796523.5675671        -308469265.4640422        785288067.8093816         55.77796733486179         13.1354270383147          4.074465978782894         -47855606.19332473        165.5771554295497         
-23067200.22572048        -721967595.0742066        -308542769.9782387        785473070.8110439         55.83189238319259         13.17759405429693         4.095389445383703         -47750603.60931502        165.6165598162406         
-23031770.88744836        -722127317.8311137        -308611435.2457569        785645813.0688511         55.88400769889469         13.22403968875576         4.117285595539214         -47649512.43568619        165.6533244290185         
-22995415.48288377        -722290419.6527973        -308681595.0662969        785822223.2719802         55.93816151587083         13.27929211561413         4.14211711510729          -47544844.71962719        165.6908417680606         
-22961255.37217945        -722442842.8172466        -308747204.3134611        785987096.9408526         55.98862799335903         13.33860921435165         4.167604217491713         -47447624.4166919         165.7258810603889         
-22925450.72480814        -722601640.8906871        -308815606.6638167        786158881.287994          56.03976340277388         13.4085911145033          4.196407159377149         -47349398.61786484        165.7623655852876         
-22895441.11178629        -722733907.1197772        -308872622.1637232        786301976.6264206         56.08012712403973         13.47320122105793         4.221976762180743         -47272034.85169357        165.7927406894742         
-22869844.30077761        -722846083.6218076        -308921009.531279         786423346.8784809         56.11199928620905         13.5322642160407          4.244604505937582         -47211026.16702896        165.8184942587322         
-22843035.84981555        -722962906.0938404        -308971433.6720667        786549753.4802608         56.14220828392838         13.597543817497           4.268870201193024         -47153233.34682083        165.8453086278751         
-22816130.14785296        -723079444.764354         -309021769.9042827        786675863.0531546         56.16869372330574         13.66594679779893         4.293530724587156         -47102545.89386539        165.8720540145659         
-22789285.94762278        -723194993.6913429        -309071713.7175541        786800911.7143483         56.19082686161784         13.73630716737564         4.318137867942429         -47060112.89763112        165.8985707253232         
-22762384.35153259        -723310056.7183235        -309121482.787984         786925444.6339074         56.20838915430583         13.80807754348067         4.342490589798695         -47026305.1649875         165.9249767484871         
-22730656.04487027        -723444823.3172383        -309179819.3347271        787071315.569685          56.222968485377           13.8931246580164          4.370414620810232         -46997965.95862111        165.9559087793459         
-22698944.71020482        -723578516.8859578        -309237738.8289417        787216038.521749          56.23097634151268         13.97719966534416         4.3970543630404           -46981951.78016837        165.9866024415023         
-22670150.84304832        -723699070.425288         -309290005.2494813        787346548.6181396         56.2328598528042          14.05164748666489         4.419854692298259         -46977499.49067407        166.0142889238559         
-22642704.09189653        -723813270.3212163        -309339550.3719744        787470189.7634109         56.23029106823397         14.1201597126779          4.440182718627556         -46981423.67008355        166.0405266118978         
-22616159.60016257        -723923085.7251787        -309387222.5753019        787589092.2389566         56.22420370114414         14.18360956390898         4.458443317113414         -46991965.07206938        166.0657679963842         
-22590375.53537627        -724029193.9386958        -309433311.346376         787703988.1282371         56.21534898390401         14.2422427977445          4.47482524344247          -47007718.863722          166.0901686707293         
-22559511.31302594        -724155526.9095451        -309488216.1030382        787840792.6801989         56.20156237100766         14.30823550637279         4.492682026575121         -47032563.46264952        166.1192360034402         
-22522615.49327548        -724305649.0769215        -309553500.6223429        788003370.0695354         56.18149443485804         14.38089785853282         4.511603833104498         -47069024.60234432        166.1538004650647         
-22484756.75378019        -724458765.7595323        -309620129.0114544        788169202.5581633         56.15797164260542         14.44840687005077         4.528453046709123         -47111995.05343001        166.1890817677631         
-22447183.69788739        -724609898.247401         -309685930.9954588        788332897.0369049         56.1327230225568          14.50859680892626         4.542845152157632         -47158287.86088791        166.2239333792677         
-22412092.10184816        -724750382.6559827        -309747126.3835977        788485067.2874355         56.10817456426425         14.55905566005601         4.554422034833894         -47203414.25600564        166.256353906414          
-22375199.99164402        -724897454.9909816        -309811218.667896         788644381.8601354         56.08196183423447         14.60657661539829         4.564889206948585         -47251696.30911361        166.2903194859027         
-22324214.28032045        -725099790.8909816        -309899434.0379796        788863572.8124596         56.04589433004957         14.66387700786669         4.576903155871769         -47318254.85252102        166.3370878210553         
-22274876.52223958        -725294703.5477071        -309984450.7814943        789074734.638451          56.01188443396601         14.71123015116058         4.5862840322821           -47381116.52165454        166.3821819589211         
-22220279.50730252        -725509528.6759522        -310078189.3837872        789307481.6270987         55.97584703881356         14.75573795956101         4.594601128237323         -47447801.24621284        166.4319272786306         
-22169594.35836419        -725708264.7321353        -310164936.5127329        789522807.9393837         55.94418285645897         14.79078387941663         4.600772317695815         -47506434.74160074        166.4779854744556         
-22109721.488984          -725942288.7608933        -310267116.7922775        789776379.8432549         55.90915394581724         14.82569943988659         4.606551357094815         -47571317.52904081        166.5322655559139         
-22048364.69863872        -726181407.0248994        -310371549.7483927        790035483.499169          55.87592933288269         14.85545379860592         4.611150357822573         -47632849.41100827        166.5877719185955         
-21981127.03980383        -726442750.2306296        -310485716.6976873        790318682.2933246         55.84249721650673         14.88235567187477         4.615015908000974         -47694725.79807065        166.6484842394275         
-21904146.26593482        -726741214.7011226        -310616128.9841215        790642121.5404496         55.8077586517419          14.90726782550445         4.618310986916926         -47758938.66510599        166.7178740735762         
-21824226.77473632        -727050365.9856303        -310751237.6434555        790977157.2245897         55.77529178407586         14.92784972834997         4.620791945014823         -47818833.66880231        166.7898026324692         
-21737568.53854096        -727384907.1480625        -310897467.5955853        791339725.0170821         55.74373339400312         14.94538750853146         4.622699528014262         -47876893.76176097        166.8676936364136         
-21644868.87754905        -727742121.0028052        -311053631.4562885        791726882.6259044         55.71361452562027         14.95983512861765         4.624094767101829         -47932105.71898757        166.9509195143983         
-21541728.78751744        -728138910.6649932        -311227119.8919126        792156953.803836          55.68387637127376         14.9718377881245          4.625096080050826         -47986365.8119312         167.04342576825           
-21434549.16761337        -728550632.5463409        -311407158.0270972        792603231.227457          55.6565276057618          14.98079054570811         4.625710697910964         -48035977.75346354        167.1394717508811         
-21313364.15357788        -729015536.0221751        -311610472.0944753        793107179.1203153         55.62924394956499         14.98759003611318         4.626052052719751         -48085119.80203614        167.2479866009744         
-21189435.28129488        -729490400.6305683        -311818160.6860086        793621951.6326982         55.60465586954624         14.99173609579078         4.626143065443489         -48129028.81267763        167.3588867324579         
-21055812.37277162        -730001876.9507723        -312041878.6060228        794176442.3541558         55.58123921383338         14.9937631407313          4.626052113343803         -48170432.70857818        167.4783968314005         
-20910231.3746691         -730558598.9230419        -312285402.7550252        794780017.9989483         55.5587321876288          14.99375049381118         4.625813077105037         -48209762.96430698        167.6085406089987         
-20752796.47846599        -731160133.8079075        -312548544.3129302        795432217.3408653         55.53727652665264         14.9917360413095          4.625457561251202         -48246740.29209865        167.7492236362014         
-20579952.58701526        -731820024.6026318        -312837228.2674909        796147733.9338263         55.51652601912105         14.9876941347531          4.625005462274105         -48281924.9799609         167.9036209966434         
-20394811.73894565        -732526356.5951738        -313146242.627169         796913659.5165004         55.49693553107117         14.98174380457758         4.624490571830357         -48314519.94825707        168.0689519718799         
-20191050.4339191         -733303217.8303623        -313486126.1168292        797756127.563885          55.4779141993779          14.97372215855003         4.623918279269454         -48345481.75387223        168.2508625440823         
-19970062.58766408        -734145247.2645051        -313854533.848504         798669340.7775701         55.45970010876745         14.96369966656594         4.623312736657188         -48374385.59053237        168.4481066471853         
-19729802.450951          -735060200.1798426        -314254859.3274398        799661728.2351912         55.44217843476744         14.95162389830168         4.622686222640155         -48401392.07115997        168.6625094910851         
-19468685.58460921        -736054067.0735197        -314689724.0461622        800739809.0479275         55.42528543790127         14.93745116560429         4.622050279572485         -48426577.49750645        168.8954841667437         
-19183849.30926983        -737137695.300342         -315163874.7435936        801915375.7413659         55.40888985713284         14.92105734610032         4.621411867380405         -48450113.4503253         169.149583835977          
-18873190.92656654        -738319029.667586         -315680788.3081669        803197078.562853          55.39292680706549         14.9023494598757          4.620778761252678         -48472066.36827981        169.4266831470813         
-18534012.85488857        -739608268.5194227        -316244927.8143032        804596019.6664394         55.37730883654498         14.88119446962293         4.62015652087719          -48492530.89414363        169.7291870996778         
-18162986.43177509        -741017996.9450938        -316861800.8814886        806125900.0494279         55.36193476313631         14.85741429159733         4.619549032229455         -48511611.96340279        170.0600631247871         
-17757364.49362455        -742558577.9348719        -317535942.9306438        807798019.7495362         55.34673976645866         14.83086532927397         4.618960696169893         -48529363.04527162        170.4217597170209         
-17312483.34058283        -744247639.1919582        -318275068.5035595        809631576.5539081         55.33159863572317         14.80127798130798         4.618392835791522         -48545901.99119375        170.8184340019288         
-16824448.05614671        -746099870.0492582        -319085606.5370286        811642595.2591555         55.31643039664721         14.76843317663141         4.617847933247159         -48561286.27370816        171.2535571182307         
-16288808.64971136        -748132048.3031138        -319974900.0380576        813849386.336197          55.30114500252777         14.73207908432504         4.61732762940492          -48575578.68482845        171.7310947702572         
-15700151.56383382        -750364584.8167387        -320951882.0555274        816274228.1251498         55.28563583050908         14.69190472344952         4.616832630811944         -48588851.03701381        172.2558713121907         
-15052379.58520636        -752820455.0915327        -322026608.1973394        818942212.9323181         55.26979166587902         14.64756119447413         4.616363283905472         -48601170.08596528        172.833320100588          
-14338912.34999315        -755524433.4827948        -323209921.5850535        821880421.5990883         55.25350227106377         14.59867894078976         4.615919810692391         -48612593.68099811        173.4693047285473         
